row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-519d0ddb49a19b31,pone-question-4fb404d0ddd74523,Apply laws of statistics to evaluate the reliability of a written test.,Apply laws of statistics to evaluate the reliability of a written test.,apply,application,pone.0230442.s002.docx,212,none,train
pone-row-a47742595dd8f071,pone-question-85766f3c2935b1be,Apply shading to produce depth in drawing.,Apply shading to produce depth in drawing.,apply,application,pone.0230442.s002.docx,213,none,train
pone-row-085b9bd32d6e729e,pone-question-c238101bf80cb940,Apply the rule of law to a new situation,Apply the rule of law to a new situation,apply,application,pone.0230442.s002.docx,214,none,train
pone-row-b15465e608c0b992,pone-question-371212ba600d2cb8,Apply the storytelling technique here to a little story of your own.,Apply the storytelling technique here to a little story of your own.,apply,application,pone.0230442.s002.docx,215,missing_context,validation
pone-row-56a96f1187d4fe70,pone-question-8d83f732f1ed05c1,Apply your understanding the Olympic spirit to develop a new motto or slogan.,Apply your understanding the Olympic spirit to develop a new motto or slogan.,apply,application,pone.0230442.s002.docx,216,none,train
pone-row-153666a98990da41,pone-question-ca4a6ebb9f83bfdf,Show the value of x after running this program fragment,Show the value of x after running this program fragment,apply,application,pone.0230442.s002.docx,217,none,test
pone-row-93cb9bf53260e8d5,pone-question-382e3ad0a8142c99,Calculate for x in the following equation: 12x=36,Calculate for x in the following equation: 12x=36,apply,application,pone.0230442.s002.docx,218,missing_context,train
pone-row-ee24076881ca197e,pone-question-597b0138a5162c50,Calculate the deflection of a beam under uniform loading.,Calculate the deflection of a beam under uniform loading.,apply,application,pone.0230442.s002.docx,219,none,test
pone-row-7a7212b0ea107737,pone-question-22f6248e639dc5fd,Calculate the number of sacrificial anodes that would be required to form a calcareous deposit on a steel pile immersed in seawater.,Calculate the number of sacrificial anodes that would be required to form a calcareous deposit on a steel pile immersed in seawater. ,apply,application,pone.0230442.s002.docx,220,none,train
pone-row-3880fb4ded70e4f4,pone-question-a418099c29da56a5,Calculate the rate of habitat fragmentation within the Colorado Front Range in the last decade.,Calculate the rate of habitat fragmentation within the Colorado Front Range in the last decade.,apply,application,pone.0230442.s002.docx,221,none,train
pone-row-587e146588d2afc5,pone-question-8bf1e98df77d00c7,Can you apply the method used to some experience of your own . . .?,Can you apply the method used to some experience of your own . . .?,apply,application,pone.0230442.s002.docx,222,none,train
pone-row-d80b051b12c187ba,pone-question-671261ada2735933,Can you group by characteristics such as . . .?,Can you group by characteristics such as . . .?,apply,application,pone.0230442.s002.docx,223,none,train
pone-row-8203a5cd6ea5e8ce,pone-question-fc89fed16817db11,Categorise the pictures and add them to the wall display.,Categorise the pictures and add them to the wall display.,apply,application,pone.0230442.s002.docx,224,none,validation
pone-row-cc58c37a38fe472c,pone-question-f0d133e52002bd97,Choose a country that does not compete at the Olympics and explain why that country is not an Olympic member.,Choose a country that does not compete at the Olympics and explain why that country is not an Olympic member.,apply,application,pone.0230442.s002.docx,225,none,train
pone-row-2c7edf99666a61b3,pone-question-99211d9a556e97ee,Choose any U.S. president and explain how he exercised his power as Commander in Chief of the Armed Forces.,Choose any U.S. president and explain how he exercised his power as Commander in Chief of the Armed Forces.,apply,application,pone.0230442.s002.docx,226,none,train
pone-row-9c023c7dd5d99f1d,pone-question-43bf7cc215f083fa,Compute the area of actual circles.,Compute the area of actual circles.,apply,application,pone.0230442.s002.docx,227,none,train
pone-row-8c756168e5eaf9b8,pone-question-25af717a9cf15498,Compute the volume of a cylinder,Compute the volume of a cylinder,apply,application,pone.0230442.s002.docx,228,none,train
pone-row-d39c51573f29ec6b,pone-question-10870bf42b674a8f,Construct a model to demonstrate how it will work.,Construct a model to demonstrate how it will work.,apply,application,pone.0230442.s002.docx,229,none,train
pone-row-d983497e32e7577b,pone-question-7860ec0fb23e51e1,Demonstrate how the seasons occur.,Demonstrate how the seasons occur.,apply,application,pone.0230442.s002.docx,230,none,test
pone-row-a918d09804e81800,pone-question-402ec08d4bed696c,Demonstrate how this could work in an industry setting?,Demonstrate how this could work in an industry setting?,apply,application,pone.0230442.s002.docx,231,none,validation
pone-row-a5f88513166f8143,pone-question-c6f309008c78accb,Demonstrate using the OPAC and your knowledge of library organization to find a book about turtles.,Demonstrate using the OPAC and your knowledge of library organization to find a book about turtles.,apply,application,pone.0230442.s002.docx,232,none,train
pone-row-274daa26f6e2117a,pone-question-6b676bf4f267af45,Demonstrate how your unit’s specific student learning outcomes are linked to the mission of UAM.,Demonstrate how your unit’s specific student learning outcomes are linked to the mission of UAM.,apply,application,pone.0230442.s002.docx,233,none,validation
pone-row-a8df917d18fba5e4,pone-question-58d367f80bd465a7,Derive a kinetic model from experimental data.,Derive a kinetic model from experimental data.,apply,application,pone.0230442.s002.docx,234,none,test
pone-row-8d3f7abf3ba11314,pone-question-63fd3e7aa6f8e1fd,Describe an experiment to answer the question of the effects of weight on the fall of an object.,Describe an experiment to answer the question of the effects of weight on the fall of an object.,apply,application,pone.0230442.s002.docx,235,none,train
pone-row-d0acb4686122566d,pone-question-2ca6ed7237aa7530,Construct a market strategy for your product using a known strategy as a model.,Construct a market strategy for your product using a known strategy as a model.,apply,application,pone.0230442.s002.docx,236,none,test
pone-row-2d6298b65494d9a9,pone-question-430ef4b5cfa1d2dd,Construct a simple payroll program that computes net pay for those working 40 hours or less and net pay for those working over 40 hours.,Construct a simple payroll program that computes net pay for those working 40 hours or less and net pay for those working over 40 hours.,apply,application,pone.0230442.s002.docx,237,none,train
pone-row-bdb5158a6bdeacb3,pone-question-5135ff6729a050b7,"Draw 3 pictures showing the beginning, middle and ending of the story.","Draw 3 pictures showing the beginning, middle and ending of the story.",apply,application,pone.0230442.s002.docx,238,missing_context,validation
pone-row-93adaddc913fe96d,pone-question-597139c95d09fff8,Draw a picture of the bears' house.,Draw a picture of the bears' house.,apply,application,pone.0230442.s002.docx,239,missing_context,train
pone-row-68935bbb64811f06,pone-question-b469c3e7759b6076,Draw a picture of the gown Cinderella wore to the ball.,Draw a picture of the gown Cinderella wore to the ball.,apply,application,pone.0230442.s002.docx,240,missing_context,train
pone-row-f910198425ddf532,pone-question-a8e716e1d7d7b0f4,"From the information given, can you develop a set of instructions about . . .?","From the information given, can you develop a set of instructions about . . .?",apply,application,pone.0230442.s002.docx,241,none,test
pone-row-12882fba8719c37f,pone-question-8e7f6ff864dfd573,How could someone modify the Cornell Method to make it effective for researching a topic for a paper?,How could someone modify the Cornell Method to make it effective for researching a topic for a paper?,apply,application,pone.0230442.s002.docx,242,none,validation
pone-row-605cf1896a792a53,pone-question-f3ab70a24693aaa2,How might lifestyles in the United States be modified if a more socialistic system were adopted?,How might lifestyles in the United States be modified if a more socialistic system were adopted?,apply,application,pone.0230442.s002.docx,243,none,train
pone-row-837108e3b9de8da0,pone-question-8cd840abff61fa8d,"If notes are available on the professor’s website, how should those notes be used?","If notes are available on the professor’s website, how should those notes be used?",apply,application,pone.0230442.s002.docx,244,none,train
pone-row-077096a2fa4ce43e,pone-question-21e3afacd29153ec,"In a teaching simulation with your peers role-playing 6th grade students, demonstrate the principle of reinforcement in classroom interactions and prepare a half page description of what happened during the simulation that validated the principle.","In a teaching simulation with your peers role-playing 6th grade students, demonstrate the principle of reinforcement in classroom interactions and prepare a half page description of what happened during the simulation that validated the principle.",apply,application,pone.0230442.s002.docx,245,none,train
pone-row-846a563e109f3e40,pone-question-8592024a512c3afd,Make a diorama to illustrate an important event.,Make a diorama to illustrate an important event.,apply,application,pone.0230442.s002.docx,246,none,train
pone-row-2bc7d2c12b69aac3,pone-question-d95a1ece05ba2954,Make a paper-mache map to include relevant information about an event.,Make a paper-mache map to include relevant information about an event.,apply,application,pone.0230442.s002.docx,247,none,train
pone-row-588b5c8ffb47be7d,pone-question-1a0824c7c9e12e94,Make a scrapbook about the areas of study.,Make a scrapbook about the areas of study.,apply,application,pone.0230442.s002.docx,248,none,test
pone-row-c7864c42d6841941,pone-question-7779fa274d36caa8,Make up a puzzle game using the ideas from the study area.,Make up a puzzle game using the ideas from the study area.,apply,application,pone.0230442.s002.docx,249,none,train
pone-row-0258414353f978bb,pone-question-5a9c5b44b764b6d3,Model an Olympic Village for the new Millenium.,Model an Olympic Village for the new Millenium.,apply,application,pone.0230442.s002.docx,250,none,train
pone-row-77bb83f169488d2f,pone-question-fbf7bba045abbb23,Participate in a mock election,Participate in a mock election,apply,application,pone.0230442.s002.docx,251,none,validation
pone-row-616a5fc2f58c40a8,pone-question-7b1b3f5f03f2b272,Predict what happens to X if Y increases.,Predict what happens to X if Y increases.,apply,application,pone.0230442.s002.docx,252,none,train
pone-row-f28532c65ce86cbc,pone-question-63e9416cc3f27104,Pretend you are one of the characters in the book. Write a diary about the happenings in your life for two consecutive days.,Pretend you are one of the characters in the book. Write a diary about the happenings in your life for two consecutive days.,apply,application,pone.0230442.s002.docx,253,none,train
pone-row-f45675ff0a7ac2f7,pone-question-50976d9cea3b2697,Relate the principle of reinforcement to classroom interactions.,Relate the principle of reinforcement to classroom interactions.,apply,application,pone.0230442.s002.docx,254,none,train
pone-row-5ff7f87ff719c961,pone-question-a1df5e6464446cbc,Relate topographic map to field features,Relate topographic map to field features,apply,application,pone.0230442.s002.docx,255,none,train
pone-row-07cc90e486d06357,pone-question-3d581d32eb3b969e,Relate your most powerful story where your use of technology in the classroom has yielded a significant outcome with a student or students,Relate your most powerful story where your use of technology in the classroom has yielded a significant outcome with a student or students,apply,application,pone.0230442.s002.docx,256,missing_context,test
